class_x,family_x,genus_x,id,kingdom_x,name,order_x,phylum_x,supercategory,dir18,order_y,dir19,commonname,yose_score,yose_join,Scientific Name,Synonyms,Common Name,Occurrence,Occurrence Tags,Abundance,Nativeness,Nativeness Tags,marine,label
Hexanauplia,Archaeobalanidae,Semibalanus,135.0,Animalia,Semibalanus cariosus,Sessilia,Arthropoda,Animalia,train_val2018/Animalia/135,,,Thatched barnacle,69,,,,,,,,,,True,Thatched barnacle
Hexanauplia,Austrobalanidae,Austrominius,136.0,Animalia,Austrominius modestus,Sessilia,Arthropoda,Animalia,train_val2018/Animalia/136,,,Australian barnacle,67,,,,,,,,,,True,Australian barnacle
Hexanauplia,Balanidae,Balanus,137.0,Animalia,Balanus nubilus,Sessilia,Arthropoda,Animalia,train_val2018/Animalia/137,,,,69,,,,,,,,,,True,Balanus nubilus
Hexanauplia,Balanidae,Megabalanus,138.0,Animalia,Megabalanus californicus,Sessilia,Arthropoda,Animalia,train_val2018/Animalia/138,,,,94,,,,,,,,,,True,Megabalanus californicus
Hexanauplia,Chthamalidae,Chamaesipho,139.0,Animalia,Chamaesipho columna,Sessilia,Arthropoda,Animalia,train_val2018/Animalia/139,,,,64,,,,,,,,,,True,Chamaesipho columna
Hexanauplia,Tetraclitidae,Epopella,140.0,Animalia,Epopella plicata,Sessilia,Arthropoda,Animalia,train_val2018/Animalia/140,,,,71,,,,,,,,,,True,Epopella plicata
Hexanauplia,Tetraclitidae,Tetraclita,141.0,Animalia,Tetraclita rubescens,Sessilia,Arthropoda,Animalia,train_val2018/Animalia/141,,,,75,,,,,,,,,,True,Tetraclita rubescens
Insecta,Blaberidae,Pycnoscelus,142.0,Animalia,Pycnoscelus surinamensis,Blattodea,Arthropoda,Insecta,train_val2018/Insecta/142,,,Surinam cockroach,67,,,,,,,,,,,Surinam cockroach
Insecta,Blattidae,Blatta,143.0,Animalia,Blatta orientalis,Blattodea,Arthropoda,Insecta,train_val2018/Insecta/143,,,Oriental cockroach,71,,,,,,,,,,,Oriental cockroach
Insecta,Blattidae,Drymaplaneta,144.0,Animalia,Drymaplaneta semivitta,Blattodea,Arthropoda,Insecta,train_val2018/Insecta/144,,,,60,,,,,,,,,,,Drymaplaneta semivitta
Insecta,Blattidae,Periplaneta,145.0,Animalia,Periplaneta australasiae,Blattodea,Arthropoda,Insecta,train_val2018/Insecta/145,,,Australian cockroach,71,,,,,,,,,,,Australian cockroach
Insecta,Blattidae,Periplaneta,146.0,Animalia,Periplaneta fuliginosa,Blattodea,Arthropoda,Insecta,train_val2018/Insecta/146,,,,64,,,,,,,,,,,Periplaneta fuliginosa
Insecta,Blattidae,Shelfordella,147.0,Animalia,Shelfordella lateralis,Blattodea,Arthropoda,Insecta,train_val2018/Insecta/147,,,,70,,,,,,,,,,,Shelfordella lateralis
Insecta,Ectobiidae,Blattella,148.0,Animalia,Blattella germanica,Blattodea,Arthropoda,Insecta,train_val2018/Insecta/148,,,German cockroach,67,,,,,,,,,,,German cockroach
Insecta,Ectobiidae,Parcoblatta,149.0,Animalia,Parcoblatta americana,Blattodea,Arthropoda,Insecta,train_val2018/Insecta/149,,,,86,,,,,,,,,,,Parcoblatta americana
Insecta,Bostrichidae,Xylobiops,150.0,Animalia,Xylobiops basilaris,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/150,,,,63,,,,,,,,,,,Xylobiops basilaris
Insecta,Brentidae,Arrhenodes,151.0,Animalia,Arrhenodes minutus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/151,,,,62,,,,,,,,,,,Arrhenodes minutus
Insecta,Buprestidae,Acmaeodera,152.0,Animalia,Acmaeodera flavomarginata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/152,,,,65,,,,,,,,,,,Acmaeodera flavomarginata
Insecta,Buprestidae,Agrilus,153.0,Animalia,Agrilus ruficollis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/153,,,,62,,,,,,,,,,,Agrilus ruficollis
Insecta,Cantharidae,Atalantycha,154.0,Animalia,Atalantycha bilineata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/154,,,,65,,,,,,,,,,,Atalantycha bilineata
Insecta,Cantharidae,Cantharis,155.0,Animalia,Cantharis rustica,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/155,,,Soldier Beetle,71,,,,,,,,,,,Soldier Beetle
Insecta,Cantharidae,Chauliognathus,156.0,Animalia,Chauliognathus pensylvanicus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/156,,,,71,,,,,,,,,,,Chauliognathus pensylvanicus
Insecta,Carabidae,Calathus,157.0,Animalia,Calathus ruficollis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/157,,,,71,,,,,,,,,,,Calathus ruficollis
Insecta,Carabidae,Calosoma,158.0,Animalia,Calosoma sayi,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/158,,,,62,,,,,,,,,,,Calosoma sayi
Insecta,Carabidae,Carabus,159.0,Animalia,Carabus coriaceus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/159,,,,71,,,,,,,,,,,Carabus coriaceus
Insecta,Carabidae,Cicindela,160.0,Animalia,Cicindela aurulenta,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/160,Coleoptera,train_val2019/Insects/12,,64,,,,,,,,,,,Cicindela aurulenta
Insecta,Carabidae,Cicindela,161.0,Animalia,Cicindela campestris,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/161,Coleoptera,train_val2019/Insects/15,,62,,,,,,,,,,,Cicindela campestris
Insecta,Carabidae,Cicindela,162.0,Animalia,Cicindela duodecimguttata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/162,Coleoptera,train_val2019/Insects/20,,60,,,,,,,,,,,Cicindela duodecimguttata
Insecta,Carabidae,Cicindela,163.0,Animalia,Cicindela formosa,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/163,Coleoptera,train_val2019/Insects/18,,75,,,,,,,,,,,Cicindela formosa
Insecta,Carabidae,Cicindela,164.0,Animalia,Cicindela hirticollis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/164,,,,69,,,,,,,,,,,Cicindela hirticollis
Insecta,Carabidae,Cicindela,165.0,Animalia,Cicindela longilabris,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/165,,,,60,,,,,,,,,,,Cicindela longilabris
Insecta,Carabidae,Cicindela,166.0,Animalia,Cicindela ocellata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/166,Coleoptera,train_val2019/Insects/14,,69,,,,,,,,,,,Cicindela ocellata
Insecta,Carabidae,Cicindela,167.0,Animalia,Cicindela repanda,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/167,Coleoptera,train_val2019/Insects/22,Bronzed Tiger Beetle,71,,,,,,,,,,,Bronzed Tiger Beetle
Insecta,Carabidae,Cicindela,168.0,Animalia,Cicindela rufiventris,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/168,,,,64,,,,,,,,,,,Cicindela rufiventris
Insecta,Carabidae,Cicindela,169.0,Animalia,Cicindela scutellaris,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/169,Coleoptera,train_val2019/Insects/19,Festive Tiger Beetle,67,,,,,,,,,,,Festive Tiger Beetle
Insecta,Carabidae,Cicindela,170.0,Animalia,Cicindela sedecimpunctata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/170,,,,62,,,,,,,,,,,Cicindela sedecimpunctata
Insecta,Carabidae,Cicindela,171.0,Animalia,Cicindela sexguttata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/171,Coleoptera,train_val2019/Insects/21,Six-spotted Tiger Beetle,65,,,,,,,,,,,Six-spotted Tiger Beetle
Insecta,Carabidae,Cicindela,172.0,Animalia,Cicindela tranquebarica,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/172,Coleoptera,train_val2019/Insects/17,Oblique-lined Tiger Beetle,64,,,,,,,,,,,Oblique-lined Tiger Beetle
Insecta,Carabidae,Cicindela,173.0,Animalia,Cicindela trifasciata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/173,,,S banded Tiger Beetle,69,,,,,,,,,,,S banded Tiger Beetle
Insecta,Carabidae,Colliuris,174.0,Animalia,Colliuris pensylvanica,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/174,,,,64,,,,,,,,,,,Colliuris pensylvanica
Insecta,Carabidae,Laemostenus,175.0,Animalia,Laemostenus complanatus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/175,,,,71,,,,,,,,,,,Laemostenus complanatus
Insecta,Carabidae,Scaphinotus,176.0,Animalia,Scaphinotus angusticollis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/176,,,,69,,,,,,,,,,,Scaphinotus angusticollis
Insecta,Cerambycidae,Analeptura,177.0,Animalia,Analeptura lineola,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/177,,,,61,,,,,,,,,,,Analeptura lineola
Insecta,Cerambycidae,Anastrangalia,178.0,Animalia,Anastrangalia laetifica,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/178,,,,72,,,,,,,,,,,Anastrangalia laetifica
Insecta,Cerambycidae,Arhopalus,179.0,Animalia,Arhopalus ferus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/179,,,,67,,,,,,,,,,,Arhopalus ferus
Insecta,Cerambycidae,Desmocerus,180.0,Animalia,Desmocerus palliatus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/180,,,,67,,,,,,,,,,,Desmocerus palliatus
Insecta,Cerambycidae,Eburia,181.0,Animalia,Eburia quadrigeminata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/181,,,,62,,,,,,,,,,,Eburia quadrigeminata
Insecta,Cerambycidae,Evodinus,182.0,Animalia,Evodinus monticola,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/182,,,,93,,,,,,,,,,,Evodinus monticola
Insecta,Cerambycidae,Knulliana,183.0,Animalia,Knulliana cincta,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/183,,,,70,,,,,,,,,,,Knulliana cincta
Insecta,Cerambycidae,Megacyllene,184.0,Animalia,Megacyllene robiniae,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/184,,,Locust Borer,65,,,,,,,,,,,Locust Borer
Insecta,Cerambycidae,Monochamus,185.0,Animalia,Monochamus notatus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/185,,,,67,,,,,,,,,,,Monochamus notatus
Insecta,Cerambycidae,Morimus,186.0,Animalia,Morimus asper,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/186,,,,69,,,,,,,,,,,Morimus asper
Insecta,Cerambycidae,Neoclytus,187.0,Animalia,Neoclytus acuminatus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/187,,,Redheaded ash borer,73,,,,,,,,,,,Redheaded ash borer
Insecta,Cerambycidae,Obrium,188.0,Animalia,Obrium maculatum,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/188,,,,80,,,,,,,,,,,Obrium maculatum
Insecta,Cerambycidae,Oemona,189.0,Animalia,Oemona hirta,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/189,,,,67,,,,,,,,,,,Oemona hirta
Insecta,Cerambycidae,Plinthocoelium,190.0,Animalia,Plinthocoelium suaveolens,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/190,,,,67,,,,,,,,,,,Plinthocoelium suaveolens
Insecta,Cerambycidae,Rosalia,191.0,Animalia,Rosalia funebris,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/191,,,,67,,,,,,,,,,,Rosalia funebris
Insecta,Cerambycidae,Saperda,192.0,Animalia,Saperda tridentata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/192,,,,72,,,,,,,,,,,Saperda tridentata
Insecta,Cerambycidae,Sphaenothecus,193.0,Animalia,Sphaenothecus bilineatus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/193,,,,71,,,,,,,,,,,Sphaenothecus bilineatus
Insecta,Cerambycidae,Stictoleptura,194.0,Animalia,Stictoleptura canadensis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/194,,,,82,,,,,,,,,,,Stictoleptura canadensis
Insecta,Cerambycidae,Stictoleptura,195.0,Animalia,Stictoleptura rubra,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/195,,,,77,,,,,,,,,,,Stictoleptura rubra
Insecta,Cerambycidae,Strangalepta,196.0,Animalia,Strangalepta abbreviata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/196,,,,62,,,,,,,,,,,Strangalepta abbreviata
Insecta,Cerambycidae,Tetraopes,197.0,Animalia,Tetraopes femoratus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/197,,,Milkweed Borer,63,,,,,,,,,,,Milkweed Borer
Insecta,Cerambycidae,Tetraopes,198.0,Animalia,Tetraopes tetrophthalmus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/198,,,Red Milkweed Beetle,59,,,,,,,,,,,Red Milkweed Beetle
Insecta,Cerambycidae,Trachyderes,199.0,Animalia,Trachyderes mandibularis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/199,,,,65,,,,,,,,,,,Trachyderes mandibularis
Insecta,Cerambycidae,Trichocnemis,200.0,Animalia,Trichocnemis spiculatus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/200,,,,67,,,,,,,,,,,Trichocnemis spiculatus
Insecta,Cerambycidae,Xylotrechus,201.0,Animalia,Xylotrechus colonus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/201,,,,64,,,,,,,,,,,Xylotrechus colonus
Insecta,Chrysomelidae,Asphaera,202.0,Animalia,Asphaera lustrans,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/202,,,,65,,,,,,,,,,,Asphaera lustrans
Insecta,Chrysomelidae,Bruchidius,203.0,Animalia,Bruchidius villosus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/203,,,,76,,,,,,,,,,,Bruchidius villosus
Insecta,Chrysomelidae,Calligrapha,204.0,Animalia,Calligrapha multipunctata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/204,,,,67,,,,,,,,,,,Calligrapha multipunctata
Insecta,Chrysomelidae,Calligrapha,205.0,Animalia,Calligrapha serpentina,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/205,,,,67,,,,,,,,,,,Calligrapha serpentina
Insecta,Chrysomelidae,Charidotella,206.0,Animalia,Charidotella sexpunctata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/206,,,Golden Tortoise Beetle,65,,,,,,,,,,,Golden Tortoise Beetle
Insecta,Chrysomelidae,Chrysochus,207.0,Animalia,Chrysochus auratus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/207,,,Dogbane Beetle,72,,,,,,,,,,,Dogbane Beetle
Insecta,Chrysomelidae,Chrysolina,208.0,Animalia,Chrysolina americana,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/208,,,Rosemary Beetle,86,,,,,,,,,,,Rosemary Beetle
Insecta,Chrysomelidae,Chrysolina,209.0,Animalia,Chrysolina fastuosa,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/209,,,Dead Nettle Leaf Beetle,73,,,,,,,,,,,Dead Nettle Leaf Beetle
Insecta,Chrysomelidae,Chrysomela,210.0,Animalia,Chrysomela populi,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/210,,,Red Poplar Leaf Beetle,65,,,,,,,,,,,Red Poplar Leaf Beetle
Insecta,Chrysomelidae,Chrysomela,211.0,Animalia,Chrysomela scripta,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/211,,,,77,,,,,,,,,,,Chrysomela scripta
Insecta,Chrysomelidae,Diabrotica,212.0,Animalia,Diabrotica balteata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/212,,,,65,,,,,,,,,,,Diabrotica balteata
Insecta,Chrysomelidae,Diabrotica,213.0,Animalia,Diabrotica undecimpunctata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/213,,,Southern Corn Rootworm,67,,,,,,,,,,,Southern Corn Rootworm
Insecta,Chrysomelidae,Disonycha,214.0,Animalia,Disonycha glabrata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/214,,,,65,,,,,,,,,,,Disonycha glabrata
Insecta,Chrysomelidae,Helocassis,215.0,Animalia,Helocassis clavata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/215,,,,67,,,,,,,,,,,Helocassis clavata
Insecta,Chrysomelidae,Labidomera,216.0,Animalia,Labidomera clivicollis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/216,,,,62,,,,,,,,,,,Labidomera clivicollis
Insecta,Chrysomelidae,Lema,217.0,Animalia,Lema daturaphila,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/217,,,Three-lined potato beetle,64,,,,,,,,,,,Three-lined potato beetle
Insecta,Chrysomelidae,Leptinotarsa,218.0,Animalia,Leptinotarsa juncta,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/218,,,,58,,,,,,,,,,,Leptinotarsa juncta
Insecta,Chrysomelidae,Lilioceris,219.0,Animalia,Lilioceris lilii,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/219,,,Lily Beetle,56,,,,,,,,,,,Lily Beetle
Insecta,Chrysomelidae,Omophoita,220.0,Animalia,Omophoita cyanipennis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/220,,,Eight spotted Flea Beetle,69,,,,,,,,,,,Eight spotted Flea Beetle
Insecta,Chrysomelidae,Paranapiacaba,221.0,Animalia,Paranapiacaba tricincta,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/221,,,,64,,,,,,,,,,,Paranapiacaba tricincta
Insecta,Chrysomelidae,Paropsis,222.0,Animalia,Paropsis charybdis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/222,,,,67,,,,,,,,,,,Paropsis charybdis
Insecta,Chrysomelidae,Paropsisterna,223.0,Animalia,Paropsisterna m-fuscum,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/223,,,,62,,,,,,,,,,,Paropsisterna m-fuscum
Insecta,Chrysomelidae,Plagiodera,224.0,Animalia,Plagiodera versicolora,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/224,,,,64,,,,,,,,,,,Plagiodera versicolora
Insecta,Chrysomelidae,Timarcha,225.0,Animalia,Timarcha tenebricosa,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/225,,,Bloody nosed Beetle,62,,,,,,,,,,,Bloody nosed Beetle
Insecta,Chrysomelidae,Trirhabda,226.0,Animalia,Trirhabda flavolimbata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/226,,,,60,,,,,,,,,,,Trirhabda flavolimbata
Insecta,Chrysomelidae,Xanthogaleruca,227.0,Animalia,Xanthogaleruca luteola,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/227,,,,65,,,,,,,,,,,Xanthogaleruca luteola
Insecta,Chrysomelidae,Zygogramma,228.0,Animalia,Zygogramma signatipennis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/228,,,,65,,,,,,,,,,,Zygogramma signatipennis
Insecta,Cleridae,Trichodes,229.0,Animalia,Trichodes apiarius,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/229,,,,71,,,,,,,,,,,Trichodes apiarius
Insecta,Coccinellidae,Anatis,230.0,Animalia,Anatis labiculata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/230,,,,71,,,,,,,,,,,Anatis labiculata
Insecta,Coccinellidae,Anatis,231.0,Animalia,Anatis mali,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/231,,,Eye-spotted Lady Beetle,82,,,,,,,,,,,Eye-spotted Lady Beetle
Insecta,Coccinellidae,Axion,232.0,Animalia,Axion plagiatum,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/232,,,,67,,,,,,,,,,,Axion plagiatum
Insecta,Coccinellidae,Azya,233.0,Animalia,Azya orbigera,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/233,,,,62,,,,,,,,,,,Azya orbigera
Insecta,Coccinellidae,Calvia,234.0,Animalia,Calvia quatuordecimguttata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/234,,,Cream spot ladybird,64,,,,,,,,,,,Cream spot ladybird
Insecta,Coccinellidae,Cheilomenes,235.0,Animalia,Cheilomenes sexmaculata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/235,,,,64,,,,,,,,,,,Cheilomenes sexmaculata
Insecta,Coccinellidae,Chilocorus,236.0,Animalia,Chilocorus cacti,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/236,,,,69,,,,,,,,,,,Chilocorus cacti
Insecta,Coccinellidae,Chilocorus,237.0,Animalia,Chilocorus stigma,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/237,,,Twice-stabbed Lady Beetle,71,,,,,,,,,,,Twice-stabbed Lady Beetle
Insecta,Coccinellidae,Coccinella,238.0,Animalia,Coccinella novemnotata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/238,,,Nine-spotted Lady Beetle,62,,,,,,,,,,,Nine-spotted Lady Beetle
Insecta,Coccinellidae,Coccinella,239.0,Animalia,Coccinella septempunctata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/239,,,7 spot Ladybird,63,,,,,,,,,,,7 spot Ladybird
Insecta,Coccinellidae,Coccinella,240.0,Animalia,Coccinella transversalis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/240,,,,78,,,,,,,,,,,Coccinella transversalis
Insecta,Coccinellidae,Coccinella,241.0,Animalia,Coccinella trifasciata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/241,,,Three-banded Lady Beetle,69,,,,,,,,,,,Three-banded Lady Beetle
Insecta,Coccinellidae,Coccinella,242.0,Animalia,Coccinella undecimpunctata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/242,,,11 spot Ladybird,60,,,,,,,,,,,11 spot Ladybird
Insecta,Coccinellidae,Coelophora,243.0,Animalia,Coelophora inaequalis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/243,,,Common Australian Lady Beetle,68,,,,,,,,,,,Common Australian Lady Beetle
Insecta,Coccinellidae,Coleomegilla,244.0,Animalia,Coleomegilla maculata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/244,,,Spotted Lady Beetle,78,,,,,,,,,,,Spotted Lady Beetle
Insecta,Coccinellidae,Cryptolaemus,245.0,Animalia,Cryptolaemus montrouzieri,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/245,,,Mealybug Destroyer,61,,,,,,,,,,,Mealybug Destroyer
Insecta,Coccinellidae,Cycloneda,246.0,Animalia,Cycloneda sanguinea,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/246,,,,72,,,,,,,,,,,Cycloneda sanguinea
Insecta,Coccinellidae,Halyzia,247.0,Animalia,Halyzia sedecimguttata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/247,,,Orange ladybird,58,,,,,,,,,,,Orange ladybird
Insecta,Coccinellidae,Harmonia,248.0,Animalia,Harmonia axyridis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/248,,,Harlequin ladybird,69,,,,,,,,,,,Harlequin ladybird
Insecta,Coccinellidae,Harmonia,249.0,Animalia,Harmonia conformis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/249,,,,67,,,,,,,,,,,Harmonia conformis
Insecta,Coccinellidae,Hippodamia,250.0,Animalia,Hippodamia convergens,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/250,,,Convergent Lady Beetle,60,,,,,,,,,,,Convergent Lady Beetle
Insecta,Coccinellidae,Hippodamia,251.0,Animalia,Hippodamia parenthesis,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/251,,,Parenthesis Lady Beetle,71,,,,,,,,,,,Parenthesis Lady Beetle
Insecta,Coccinellidae,Illeis,252.0,Animalia,Illeis galbula,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/252,,,Fungus eating Ladybird,64,,,,,,,,,,,Fungus eating Ladybird
Insecta,Coccinellidae,Mulsantina,253.0,Animalia,Mulsantina picta,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/253,,,,67,,,,,,,,,,,Mulsantina picta
Insecta,Coccinellidae,Olla,254.0,Animalia,Olla v-nigrum,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/254,,,,62,,,,,,,,,,,Olla v-nigrum
Insecta,Coccinellidae,Psyllobora,255.0,Animalia,Psyllobora renifer,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/255,,,,61,,,,,,,,,,,Psyllobora renifer
Insecta,Coccinellidae,Psyllobora,256.0,Animalia,Psyllobora vigintiduopunctata,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/256,,,22 spot ladybird,62,,,,,,,,,,,22 spot ladybird
Insecta,Cucujidae,Cucujus,257.0,Animalia,Cucujus clavipes,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/257,,,,69,,,,,,,,,,,Cucujus clavipes
Insecta,Curculionidae,Cyrtepistomus,258.0,Animalia,Cyrtepistomus castaneus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/258,,,,67,,,,,,,,,,,Cyrtepistomus castaneus
Insecta,Curculionidae,Diaprepes,259.0,Animalia,Diaprepes abbreviatus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/259,,,,62,,,,,,,,,,,Diaprepes abbreviatus
Insecta,Curculionidae,Eudiagogus,260.0,Animalia,Eudiagogus pulcher,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/260,,,,69,,,,,,,,,,,Eudiagogus pulcher
Insecta,Dermestidae,Dermestes,261.0,Animalia,Dermestes lardarius,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/261,,,Larder beetle,67,,,,,,,,,,,Larder beetle
Insecta,Dryophthoridae,Rhodobaenus,262.0,Animalia,Rhodobaenus quinquepunctatus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/262,,,,59,,,,,,,,,,,Rhodobaenus quinquepunctatus
Insecta,Dryophthoridae,Rhynchophorus,263.0,Animalia,Rhynchophorus ferrugineus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/263,,,Red palm weevil,65,,,,,,,,,,,Red palm weevil
Insecta,Dytiscidae,Thermonectus,264.0,Animalia,Thermonectus marmoratus,Coleoptera,Arthropoda,Insecta,train_val2018/Insecta/264,,,,67,,,,,,,,,,,Thermonectus marmoratus
